Date,AAPL,DIA,DIS,IWM,JPM,MSFT,PFE,SPY,V,XOM
2019-09-27,52.68975067138672,239.6713409423828,127.06771850585938,140.1068115234375,99.4556884765625,130.57249450683594,26.073373794555664,270.1652526855469,166.82781982421875,53.9235954284668
2019-09-30,53.929813385009766,240.735595703125,127.41970825195312,140.27362060546875,99.43034362792969,131.80494689941406,25.86461067199707,271.4183654785156,164.91986083984375,53.26726531982422
2019-10-01,54.079105377197266,237.44447326660156,126.66683197021484,137.52078247070312,97.62237548828125,129.94680786132812,25.504684448242188,268.1899108886719,167.10585021972656,52.014976501464844
2019-10-02,52.723453521728516,233.1696319580078,126.26595306396484,136.48269653320312,95.6792221069336,127.65259552001953,24.979185104370117,263.452392578125,162.8297576904297,50.657073974609375
2019-10-03,53.171329498291016,234.3232879638672,125.2979736328125,136.93692016601562,95.54296112060547,129.19784545898438,25.519079208374023,265.6107482910156,165.74441528320312,51.283226013183594
2019-10-04,54.66182327270508,237.58755493164062,127.37080383300781,138.2344970703125,97.61239624023438,130.94223022460938,25.86461067199707,269.205078125,168.72622680664062,52.03007125854492
2019-10-07,54.673858642578125,236.76470947265625,127.98677825927734,137.9935302734375,97.39949035644531,129.9942169189453,25.792631149291992,268.04364013671875,167.69068908691406,51.31339645385742
2019-10-08,54.03335952758789,233.93870544433594,125.6108627319336,135.75050354003906,95.22785949707031,128.61956787109375,25.504684448242188,263.8822021484375,165.31297302246094,50.31760787963867
2019-10-09,54.66663360595703,235.59315490722656,126.45171356201172,136.37149047851562,95.91765594482422,131.05601501464844,25.691844940185547,266.38818359375,167.6715545654297,50.875850677490234
2019-10-10,55.4034538269043,237.0062255859375,126.46150207519531,136.91835021972656,97.26321411132812,131.8713836669922,25.76383399963379,268.1899108886719,167.6715545654297,51.48691177368164
2019-10-11,56.87708282470703,239.8233642578125,127.1263656616211,139.2355194091797,98.90684509277344,132.4211883544922,25.99418830871582,270.97021484375,169.76170349121094,52.03762435913086
2019-10-14,56.79521560668945,239.55511474609375,126.81349182128906,138.72576904296875,99.17084503173828,132.2979278564453,26.130966186523438,270.6683349609375,170.04933166503906,52.18848419189453
2019-10-15,56.662784576416016,241.66571044921875,126.87214660644531,140.3199920654297,102.1600341796875,134.21298217773438,26.274930953979492,273.3480529785156,171.38206481933594,52.36954116821289
2019-10-16,56.43403244018555,241.54042053222656,127.94768524169922,140.4683074951172,101.92155456542969,133.11325073242188,26.159757614135742,272.9090881347656,170.538330078125,51.47182846069336
2019-10-17,56.653160095214844,241.808837890625,129.42405700683594,142.12738037109375,102.49214935302734,132.43064880371094,26.246139526367188,273.7138977050781,170.6053924560547,51.4039306640625
2019-10-18,56.925254821777344,239.5116424560547,127.97700500488281,141.4507598876953,102.67100524902344,130.26913452148438,26.246139526367188,272.5157470703125,168.46734619140625,51.00410079956055
2019-10-21,57.91248321533203,240.0216827392578,127.36100769042969,142.7761993408203,105.21733856201172,131.23611450195312,26.246139526367188,274.36328125,169.15771484375,51.85655212402344
2019-10-22,57.78004455566406,239.67274475097656,129.45339965820312,142.93374633789062,106.27333068847656,129.28314208984375,26.224544525146484,273.4668884277344,163.81727600097656,52.1205940246582
2019-10-23,58.555389404296875,240.04849243164062,128.211669921875,143.1099090576172,106.55436706542969,130.1080322265625,26.469289779663086,274.2627258300781,164.25828552246094,52.61849594116211
2019-10-24,58.65171432495117,239.81590270996094,127.36100769042969,142.9059295654297,106.47773742675781,132.66766357421875,26.19574737548828,274.71075439453125,168.8988037109375,52.1205940246582
2019-10-25,59.37407684326172,241.26560974121094,127.98677825927734,143.66600036621094,107.329345703125,133.41659545898438,26.469289779663086,275.8356628417969,170.51918029785156,52.24129867553711
2019-10-28,59.968841552734375,242.34848022460938,127.62500762939453,144.90802001953125,107.7381362915039,136.69683837890625,26.836427688598633,277.3905944824219,172.42713928222656,51.7811279296875
